1,2,3,4,5,6,7,8,9,10,Europalette,Gitterbox,Karton_groß,Karton_klein
10,40,100,50,40,100,10,100,10,20,1,0,13,30
0,80,10,100,90,80,20,10,60,100,6,2,7,3
80,70,10,80,40,50,30,30,20,0,0,0,17,5
60,80,40,100,10,40,60,10,20,70,4,1,12,10
50,0,60,50,70,80,70,80,0,80,4,1,14,20
10,0,40,20,0,10,50,50,30,40,2,0,11,14
20,40,40,0,40,40,80,20,30,60,3,0,13,12
80,100,60,80,0,80,60,10,50,100,5,0,22,13
40,0,90,100,50,50,80,100,10,60,3,1,12,27
60,0,60,90,50,80,60,40,10,50,3,1,13,16
10,70,30,100,50,60,0,50,40,80,4,1,11,12
0,30,70,90,10,60,80,90,0,0,0,1,9,23
100,50,100,70,90,80,100,70,100,70,5,1,18,27
80,90,30,10,30,60,80,0,0,80,4,0,14,6
80,60,30,90,30,60,50,0,50,10,1,1,19,6
30,0,100,70,50,20,0,30,30,70,4,0,10,26
40,90,50,60,10,40,50,50,90,30,3,0,14,16
30,70,50,90,90,60,100,80,60,10,2,2,11,21
100,30,40,100,10,80,60,40,40,60,3,1,17,13
60,60,20,40,30,20,0,50,60,50,4,0,7,9
10,10,100,10,30,10,50,70,60,60,4,0,10,28
70,70,70,10,60,10,100,70,40,0,0,0,18,21
50,10,60,60,30,10,30,50,60,20,2,0,9,17
30,20,70,20,50,60,80,50,70,10,2,0,12,22
0,90,30,80,30,70,20,20,50,30,2,0,17,8
20,10,10,100,0,10,100,80,90,10,2,1,8,12
60,30,20,50,60,80,0,80,50,90,5,0,17,12
50,40,100,0,70,100,90,70,40,40,2,1,17,27
50,60,50,70,70,70,50,0,40,80,4,1,21,10
0,30,40,90,30,0,0,30,90,50,4,1,2,11
100,80,30,100,100,100,10,20,30,90,5,2,14,8
40,0,100,40,0,60,10,20,40,90,5,0,11,22
0,60,30,80,100,20,0,60,60,80,5,1,7,12
10,0,0,80,80,10,50,50,10,30,2,1,12,6
90,60,80,20,60,70,50,20,10,40,2,0,19,18
50,10,10,40,70,70,60,10,90,20,2,1,13,3
60,40,0,90,10,100,100,40,40,20,1,1,17,5
90,80,50,100,0,70,60,0,50,40,2,1,18,10
70,30,0,70,90,0,30,0,100,60,4,1,8,0
20,80,40,50,20,40,20,40,60,80,5,0,8,16
10,60,60,60,50,20,100,10,100,80,5,0,14,14
20,100,0,90,0,10,10,70,100,90,6,1,4,9
100,80,90,80,50,50,80,30,60,80,5,0,19,21
70,30,100,90,90,0,80,20,90,60,4,2,7,22
30,100,100,40,10,40,80,40,10,10,1,0,12,28
50,10,20,70,50,70,10,60,0,60,3,0,13,10
60,70,90,40,10,100,0,80,80,10,2,0,10,27
0,60,40,80,100,60,10,50,20,40,2,1,12,13
20,40,70,90,90,70,30,40,40,50,3,2,11,20
100,100,80,50,40,60,10,10,10,70,4,0,15,17
100,90,70,100,60,30,60,80,0,50,3,1,15,22
60,40,30,20,60,80,70,50,80,60,4,0,16,11
20,10,60,100,10,0,100,30,80,90,6,1,7,18
20,70,50,100,60,20,100,40,0,40,2,1,12,16
50,60,70,10,20,90,20,30,50,20,1,0,15,19
30,50,50,50,20,70,100,0,0,40,2,0,14,15
50,0,50,30,30,60,50,0,70,100,6,0,13,10
20,80,60,60,70,100,40,20,10,50,3,1,16,16
0,0,70,10,20,40,40,100,90,90,6,0,8,25
20,70,10,60,70,40,0,30,20,50,3,1,9,7
100,70,20,30,10,70,20,70,80,90,6,0,12,12
30,30,10,70,50,50,50,80,20,80,4,0,18,13
60,80,40,10,90,50,80,20,20,70,4,1,14,10
10,100,0,50,40,0,10,0,90,70,5,0,8,1
90,70,40,40,60,40,40,30,40,100,5,0,20,11
90,50,10,10,100,100,30,40,50,60,3,1,16,6
80,0,0,30,20,20,60,30,10,80,4,0,11,5
60,30,80,20,100,50,90,50,90,20,2,1,12,21
40,30,0,20,0,90,90,60,0,90,5,0,14,6
10,40,20,60,90,80,70,100,30,0,0,1,17,14
90,20,10,80,40,90,40,40,100,90,6,0,19,6
90,40,70,20,0,40,40,70,20,50,3,0,13,21
20,60,90,10,0,100,60,10,70,90,6,0,13,21
50,90,90,70,90,70,50,60,40,20,1,1,21,24
20,50,30,50,30,20,60,100,50,60,3,0,16,17
40,20,40,50,80,100,70,40,0,10,1,1,16,12
50,40,10,20,10,50,70,30,90,10,2,0,12,6
20,10,0,20,50,90,70,70,70,30,3,0,15,9
50,80,40,70,60,40,50,30,50,10,1,0,23,11
40,20,90,10,40,40,80,10,30,20,1,0,15,19
80,50,80,0,80,10,20,60,10,70,4,1,6,22
60,10,50,60,20,70,80,40,20,80,4,0,16,16
20,10,90,60,0,100,100,40,50,80,4,0,20,24
40,20,100,100,40,70,10,0,20,10,1,1,11,20
10,40,50,20,40,90,70,90,60,80,5,0,15,19
90,40,50,80,60,90,70,20,70,90,6,0,21,12
30,60,70,90,70,50,50,90,20,60,3,2,13,25
100,90,20,40,0,70,70,20,0,40,2,0,17,6
70,40,100,10,10,0,80,20,0,100,5,0,8,23
0,50,30,10,80,30,0,100,60,80,5,1,4,15
70,10,90,40,100,80,30,20,40,90,5,1,14,20
0,40,20,70,40,80,80,10,100,40,3,0,16,5
20,70,10,70,70,80,30,40,10,90,5,1,13,8
70,0,70,40,0,90,90,70,50,20,1,0,19,21
40,100,40,20,50,100,80,70,90,50,4,0,16,15
20,20,90,10,10,20,80,90,70,30,3,0,8,29
50,0,70,10,80,0,50,80,20,70,4,1,10,22
10,30,20,100,40,90,0,20,10,20,1,1,9,7
70,80,60,30,50,10,30,10,20,100,5,0,12,13
0,70,80,30,10,100,10,10,70,80,5,0,10,18
90,60,50,50,20,20,50,40,40,30,2,0,18,16
30,60,50,100,100,0,10,90,30,90,5,2,6,21
20,90,0,10,20,40,80,80,60,70,5,0,10,12
80,10,20,20,30,40,90,10,0,100,5,0,13,5
30,30,30,40,90,100,50,30,80,90,6,1,14,12
20,10,60,100,40,100,80,100,50,60,3,1,18,23
10,30,30,0,60,50,90,50,100,30,3,0,13,12
100,0,0,60,90,70,40,30,90,10,2,1,15,3
80,70,30,100,100,10,20,60,60,10,2,2,6,12
40,30,10,60,40,0,40,20,100,20,2,0,12,4
10,30,0,30,60,20,40,0,70,10,2,0,12,1
90,80,40,0,100,20,80,60,50,60,3,1,15,14
90,80,20,90,90,70,10,80,60,20,2,2,9,12
70,60,30,100,50,50,0,0,60,20,2,1,8,6
60,100,0,70,30,60,50,40,70,30,3,0,17,4
100,90,70,30,90,10,70,100,20,100,5,1,16,23
100,30,30,40,60,0,30,10,40,60,3,0,15,7
70,100,100,30,10,50,50,0,10,50,3,0,15,21
90,40,100,80,80,30,50,20,80,30,3,1,15,22
30,20,30,80,80,10,20,50,20,60,3,1,9,14
80,90,70,100,70,80,30,50,70,90,6,2,10,19
90,80,70,30,40,0,100,0,100,50,4,0,14,14
30,90,10,50,50,20,0,70,100,50,4,0,8,12
0,90,10,30,20,90,40,80,30,90,5,0,17,12
30,40,30,70,100,30,20,20,10,90,5,1,9,11
90,60,40,20,10,10,90,30,90,100,6,0,12,12
90,10,20,0,50,70,100,80,20,20,1,0,17,12
10,100,40,50,0,60,30,40,10,70,4,0,11,13
100,70,90,90,0,90,80,20,70,70,5,1,15,20
10,80,10,10,80,30,40,80,40,80,4,1,14,11
0,70,100,50,10,50,10,20,40,50,3,0,13,23
30,20,10,10,30,80,80,80,10,100,5,0,13,13
60,20,10,40,0,50,70,40,90,60,4,0,13,6
80,70,60,10,20,70,40,40,100,100,6,0,14,18
20,80,70,30,10,50,90,80,10,70,4,0,14,25
30,40,70,0,60,50,100,90,0,50,3,0,13,25
40,40,10,10,80,60,40,60,30,100,5,1,14,8
10,30,40,60,10,70,30,60,50,40,2,0,15,16
60,90,60,80,10,90,20,40,70,20,2,0,13,17
0,20,60,80,30,100,100,10,50,30,2,0,22,13
100,90,10,40,30,100,60,100,70,90,6,0,18,11
60,30,90,50,60,90,70,100,80,70,5,0,19,27
0,20,10,0,0,70,90,30,100,30,3,0,11,5
70,20,100,0,50,40,90,100,80,30,3,0,12,29
0,10,20,60,30,100,30,60,90,70,5,0,12,10
20,90,50,80,0,60,20,20,30,0,0,0,13,14
60,70,40,80,10,70,0,0,100,0,1,0,11,9
10,70,60,40,90,60,80,50,20,60,3,1,14,18
80,80,30,10,40,0,30,80,60,80,5,0,9,14
80,30,40,50,30,70,40,60,60,50,4,0,16,14
40,100,80,10,50,40,60,50,90,70,5,0,13,21
40,100,50,0,80,10,10,60,10,100,5,1,6,16
60,60,90,40,60,40,60,50,100,40,3,0,15,23
30,80,100,90,100,0,100,10,40,30,2,2,12,24
50,100,40,60,90,10,80,40,70,10,2,1,12,12
10,100,40,60,20,90,10,40,40,40,2,0,15,15
20,50,40,60,30,10,30,70,90,20,2,0,8,17
70,60,80,30,60,80,30,80,70,70,5,0,14,24
10,70,40,40,30,20,10,80,90,60,4,0,7,17
60,50,90,80,100,20,80,30,0,70,4,1,12,21
30,50,50,100,0,80,100,40,80,60,4,1,11,17
10,100,40,30,0,0,100,10,70,70,5,0,10,10
50,10,100,40,70,100,30,60,40,20,1,1,15,26
90,50,20,40,50,100,80,0,10,70,4,0,18,4
30,0,20,50,60,30,60,10,90,90,6,0,13,8
20,30,70,80,40,40,90,20,60,70,5,0,15,18
80,100,70,90,60,50,40,100,90,70,5,1,15,23
10,0,50,50,100,0,20,20,70,20,2,1,4,13
70,40,20,10,100,80,50,70,80,90,6,1,13,11
100,20,60,20,80,40,40,100,10,60,3,1,13,21
20,40,100,90,80,60,60,60,20,0,0,2,11,28
40,0,20,0,70,60,70,90,60,80,5,1,10,12
50,70,90,30,50,30,60,10,30,10,1,0,17,19
60,10,100,10,10,40,50,20,90,60,4,0,11,23
0,80,30,50,70,30,70,20,0,60,3,1,13,8
30,60,100,70,40,90,90,0,70,100,6,0,19,23
30,0,0,90,40,20,70,80,50,20,1,1,14,11
40,100,10,20,60,60,50,30,70,90,6,0,16,5
40,60,30,100,30,40,40,50,10,0,0,1,12,11
0,90,20,10,70,50,50,0,80,100,6,1,12,4
50,60,60,30,10,60,30,60,0,60,3,0,10,19
60,10,10,40,30,60,10,50,0,80,4,0,9,7
10,10,70,10,100,100,60,60,100,60,4,1,12,21
80,20,70,90,10,100,70,80,10,0,0,1,15,23
0,10,30,100,90,50,80,70,70,40,3,2,9,13
10,10,60,0,20,0,60,30,30,100,5,0,9,18
20,100,50,100,60,30,40,60,50,60,3,1,17,18
80,70,70,60,70,90,20,90,60,90,6,1,13,22
10,70,70,30,80,100,80,0,0,70,4,1,14,15
50,70,90,30,40,60,40,60,50,20,1,0,20,24
100,30,0,30,20,10,50,60,10,60,3,0,14,8
70,90,30,0,50,70,30,0,80,20,2,0,11,6
80,20,100,50,80,0,10,20,80,20,2,1,7,22
50,20,50,70,50,60,20,10,10,60,3,0,13,11
90,50,60,40,30,40,60,80,10,10,1,0,14,20
10,100,40,10,40,80,20,0,60,100,6,0,10,9
60,50,30,50,20,10,100,60,40,60,3,0,16,14
90,10,100,80,40,0,100,60,0,50,3,0,15,26
40,0,100,10,50,0,70,100,90,20,2,0,10,29
10,30,30,30,30,10,40,30,100,80,5,0,10,10
90,70,90,50,10,20,0,30,20,80,4,0,10,22
100,90,70,60,10,40,0,10,100,10,2,0,10,16
40,90,40,20,20,0,20,60,70,20,2,0,5,16
70,20,10,60,50,50,80,60,40,80,4,0,19,8
40,50,30,70,30,0,30,80,10,60,3,0,10,14
60,40,0,40,20,100,70,10,100,20,2,0,15,3
40,100,100,100,70,100,90,40,100,10,2,2,14,24
10,30,60,60,90,100,0,60,30,90,5,1,12,19
10,60,100,100,70,60,70,100,50,10,1,2,16,30
70,10,90,80,30,40,0,20,60,70,5,0,9,20
10,50,40,20,20,100,40,20,10,70,4,0,13,13
70,60,0,50,80,40,40,50,80,70,5,1,13,5
50,80,50,70,50,90,100,100,20,10,1,0,22,19
70,20,40,0,20,30,0,50,70,80,5,0,4,15
100,30,60,20,100,20,60,20,30,40,2,1,14,14
0,50,70,0,70,0,70,30,70,80,5,1,7,17
0,70,60,20,100,50,70,40,30,10,1,1,15,16
80,30,20,90,30,90,80,60,50,0,0,1,19,10
0,90,70,90,0,80,70,70,40,60,3,1,16,21
30,10,100,70,70,90,20,50,40,40,2,1,15,28
20,20,30,100,20,70,20,0,10,20,1,1,7,10
60,60,30,80,60,0,70,10,80,70,5,0,16,7
30,90,40,30,50,90,100,80,20,50,3,0,19,19
10,40,40,100,20,90,40,40,30,40,2,1,14,15
90,90,50,40,30,0,90,90,60,30,3,0,13,18
10,40,90,70,20,50,50,40,90,70,5,0,14,25
80,60,80,100,30,100,30,60,80,0,1,1,12,22
70,60,40,10,70,40,10,100,40,100,5,1,11,17
50,40,20,50,50,40,70,20,30,60,3,0,18,6
40,50,30,40,30,70,20,60,40,20,1,0,14,12
50,30,20,20,40,40,40,20,60,60,4,0,12,6
10,30,90,60,100,100,100,90,30,10,1,1,18,27
0,10,30,80,80,50,60,70,80,70,5,1,13,13
50,80,30,40,20,80,0,70,80,30,3,0,9,15
80,70,0,80,100,70,40,90,40,30,2,1,21,8
90,0,50,40,80,60,10,30,70,0,1,1,8,13
30,100,0,100,90,0,90,30,20,70,4,2,10,6
60,30,10,0,70,10,90,20,0,100,5,1,9,4
20,30,80,20,30,20,60,10,20,30,2,0,11,19
70,100,70,20,50,10,0,30,80,90,6,0,7,17
20,0,90,0,60,10,60,90,40,80,4,0,13,28
20,0,40,50,40,60,0,40,20,60,3,0,10,14
40,30,30,0,90,10,70,20,40,40,2,1,13,8
10,10,30,50,90,60,100,0,80,100,6,1,13,7
0,30,0,40,100,90,100,10,10,40,2,1,15,1
80,90,40,40,10,80,70,80,70,20,2,0,16,17
60,80,10,40,10,10,50,80,20,60,3,0,14,11
50,0,90,10,100,20,60,50,90,20,2,1,8,23
50,0,60,50,70,40,30,100,40,40,2,1,12,21
90,90,40,90,40,10,80,40,60,90,6,1,12,12
30,90,90,10,20,40,20,20,60,90,6,0,6,25
0,50,40,20,40,90,50,50,70,10,2,0,15,13
80,30,10,70,20,100,70,20,10,90,5,0,19,6
60,80,20,20,100,60,50,50,40,80,4,1,17,9
30,70,50,30,90,40,100,50,10,80,4,1,13,18
20,30,100,70,0,0,0,100,40,70,4,0,9,31
0,10,10,40,90,30,80,80,70,50,4,1,10,10
100,10,10,50,10,80,40,50,10,80,4,0,17,8
80,80,70,50,80,50,70,20,30,0,0,1,19,16
40,30,70,50,100,20,40,100,90,30,3,1,11,23
90,100,50,40,20,60,90,40,30,10,1,0,18,16
40,90,60,100,50,50,40,10,80,90,6,1,13,13
100,10,90,50,10,80,100,10,30,90,5,0,20,20
50,70,80,40,30,20,30,100,100,30,3,0,9,25
0,30,50,100,100,20,90,60,80,0,1,2,8,16
30,10,40,50,0,90,100,30,40,80,4,0,19,14
90,0,40,70,100,50,80,40,10,10,1,1,15,12
60,70,10,40,20,100,0,10,20,70,4,0,12,5
100,20,40,30,90,80,70,100,40,80,4,1,20,17
50,90,100,0,60,30,70,60,90,100,6,0,14,26
80,50,50,90,80,40,50,10,80,50,4,2,11,11
70,60,80,80,60,60,40,20,30,20,1,0,21,18
90,50,100,100,70,100,10,90,50,30,2,2,14,28
80,100,10,40,10,90,40,50,60,80,5,0,16,8
10,30,20,50,100,80,90,30,100,10,2,1,14,8
30,50,90,80,30,50,70,80,100,10,2,0,15,29
10,90,70,70,30,50,40,70,20,10,1,0,17,22
60,100,70,70,90,70,90,30,30,10,1,1,20,17
100,100,50,0,80,50,70,60,90,100,6,1,14,16
70,0,20,80,90,90,90,70,100,0,1,1,16,11
10,50,0,70,50,40,40,90,60,0,1,0,14,9
60,100,0,60,100,80,100,50,100,10,2,1,16,5
100,100,0,40,30,20,0,100,40,100,5,0,13,9
50,100,70,30,90,30,10,10,0,50,3,1,8,15
20,100,10,100,50,50,80,70,30,40,2,1,15,11
50,20,80,30,60,90,50,40,0,50,3,0,18,20
70,100,0,40,20,100,90,20,70,70,5,0,16,4
60,80,60,60,80,30,60,100,10,70,4,1,14,21
0,0,100,20,10,90,30,20,30,20,1,0,11,23
70,80,10,50,20,70,50,20,30,90,5,0,19,6
40,80,90,60,60,20,0,30,20,30,2,0,12,21
50,50,20,100,80,10,100,80,90,90,6,2,9,12
0,30,50,10,60,30,60,40,30,40,2,0,15,14
10,10,100,80,0,10,90,50,100,20,2,0,12,26
100,70,70,50,20,100,60,10,60,60,4,0,18,17
100,70,40,80,90,80,100,30,10,70,4,1,20,11
0,100,80,30,40,40,0,60,50,60,3,0,13,22
30,20,20,50,60,80,60,80,90,60,4,0,16,15
10,100,70,50,40,70,10,30,80,50,4,0,12,18
50,60,50,90,20,20,40,30,0,0,0,1,9,15
60,100,60,60,80,60,70,100,30,20,1,1,18,21
50,100,70,70,40,10,30,50,0,0,0,0,12,19
40,30,10,40,50,40,10,50,50,80,4,0,14,7
60,50,10,20,50,70,30,0,60,70,5,0,11,2
0,100,90,70,70,50,100,70,40,90,5,1,19,25
10,40,20,80,30,0,40,100,80,10,2,0,11,14
90,60,10,30,30,20,40,40,40,20,1,0,17,6
100,80,10,30,20,30,0,50,30,20,1,0,12,9
50,70,30,40,100,90,80,20,50,10,1,1,20,8
20,80,40,100,20,10,10,90,100,40,3,1,4,20
80,50,30,50,0,0,100,100,60,0,1,0,12,15
0,90,70,20,60,20,100,20,90,0,1,0,13,16
60,100,50,30,10,40,0,100,40,20,1,0,11,20
60,70,10,100,40,10,80,20,50,0,0,1,16,4
10,20,0,60,50,30,100,20,40,30,2,0,18,3
100,50,50,80,100,60,10,30,80,70,5,1,12,13
50,50,50,60,40,70,90,40,80,20,2,0,17,14
70,50,0,60,20,80,30,20,30,50,3,0,14,4
70,30,100,20,20,80,20,90,100,20,2,0,8,30
100,70,100,50,0,0,50,0,70,0,1,0,14,20
60,60,20,60,90,100,40,0,30,40,2,1,19,4
40,80,50,0,100,50,0,30,50,30,2,1,11,13
40,60,30,60,20,50,90,90,50,60,3,0,20,16
0,40,30,10,40,100,60,20,90,40,3,0,14,8
70,40,20,0,60,50,50,100,60,80,5,0,14,13
80,80,90,10,100,0,80,40,100,90,6,1,10,22
10,80,70,40,20,20,60,80,40,70,4,0,14,25
40,10,70,30,30,40,0,30,90,100,6,0,7,17
60,100,20,80,90,10,0,20,100,50,4,1,8,6
80,90,100,50,0,70,90,80,100,30,3,0,17,28
80,40,20,50,100,70,100,60,30,50,3,1,19,10
20,60,60,20,60,50,60,20,30,20,1,0,17,16
0,50,20,30,30,20,80,50,30,10,1,0,13,9
10,30,0,80,20,90,50,70,10,10,1,0,17,10
30,0,0,60,80,20,40,10,0,80,4,1,9,4
30,40,50,60,60,70,20,80,0,100,5,0,12,21
30,30,10,20,80,70,80,100,90,90,6,1,11,14
30,50,80,70,50,100,40,40,50,70,4,0,22,23
50,10,70,10,70,0,80,40,40,0,0,1,12,18
70,40,70,90,10,70,20,70,20,90,5,1,9,22
0,10,80,70,100,30,90,30,0,90,5,1,13,19
80,80,10,30,90,60,10,0,90,50,4,1,10,2
20,10,30,30,0,10,30,10,70,10,2,0,6,9
80,20,50,30,20,90,80,50,60,70,5,0,15,17
80,20,40,50,10,60,80,0,60,0,1,0,14,9
20,10,30,30,90,30,40,30,50,10,1,1,15,11
80,60,30,50,0,30,60,0,90,100,6,0,14,6
70,0,50,0,20,30,0,60,20,80,4,0,5,18
50,40,90,40,100,70,0,90,0,10,1,1,8,26
80,0,10,20,10,20,50,100,100,70,5,0,10,12
70,40,80,20,10,50,100,60,80,70,5,0,12,23
0,80,60,100,50,30,60,40,0,100,5,1,11,16
30,80,0,50,50,20,20,70,60,40,3,0,9,10
30,0,0,80,50,60,50,30,80,50,4,0,15,6
30,0,100,0,90,90,90,80,100,30,3,1,11,31
90,90,80,40,30,70,100,50,0,80,4,0,17,21
90,50,100,30,70,20,70,10,90,60,4,1,12,21
40,30,20,60,40,100,10,30,70,10,2,0,13,7
70,60,10,40,30,90,10,50,90,60,4,0,12,7
50,100,90,90,20,90,0,90,50,40,2,1,13,28
80,30,90,40,100,70,80,50,70,20,2,1,14,23
60,70,60,80,80,30,60,0,70,70,5,1,14,12
100,60,90,10,90,90,80,50,90,60,4,1,16,23
100,90,100,50,20,100,50,80,0,70,4,0,19,30
0,90,30,60,50,100,10,40,80,100,6,0,13,10
10,70,50,70,80,90,30,10,40,0,0,1,17,12
60,50,80,50,90,0,20,0,40,90,5,1,10,16
100,10,100,10,30,20,90,30,80,70,5,0,13,23
0,100,10,100,70,40,80,40,40,80,4,2,13,6
20,80,10,60,70,40,70,10,60,60,4,1,13,5
90,80,60,0,80,80,40,10,40,50,3,1,17,13
80,80,60,80,30,0,60,80,60,90,6,0,14,20
30,20,70,100,60,30,0,20,100,70,5,1,6,19
90,60,90,10,60,50,70,80,60,60,4,0,17,26
50,50,70,70,70,50,70,80,40,40,2,1,19,22
100,70,30,30,60,10,80,0,30,90,5,0,19,6
70,10,60,30,50,10,30,70,60,0,1,0,9,19
50,40,50,90,0,40,100,90,80,40,3,1,10,18
10,40,80,30,90,100,10,90,20,100,5,1,11,25
20,50,40,80,90,80,0,30,10,0,0,1,10,13
60,90,40,80,0,0,100,90,50,40,2,0,18,16
70,50,50,50,40,10,0,50,70,100,6,0,8,15
70,30,10,90,80,80,30,40,30,70,4,2,11,6
0,0,60,0,80,30,80,20,90,100,6,1,7,14
80,70,0,40,30,50,70,20,50,60,3,0,21,2
70,40,10,30,90,0,60,50,50,30,2,1,14,7
90,20,100,90,50,10,70,80,40,70,4,1,16,28
30,50,100,20,90,70,20,50,10,0,0,1,8,28
30,80,20,60,20,70,30,50,60,0,1,0,11,14
70,50,100,10,100,40,0,50,100,60,4,1,5,25
90,30,0,50,70,20,40,100,60,10,2,1,12,9
70,50,60,90,90,30,100,70,90,60,4,2,10,19
80,30,10,70,70,0,40,100,10,30,2,1,13,11
80,40,10,100,0,10,90,40,50,30,2,1,15,6
20,70,10,20,60,70,70,80,70,10,2,0,16,12
60,70,50,90,80,80,10,70,80,60,4,2,8,17
70,0,80,10,0,40,70,20,70,60,4,0,10,18
80,40,90,100,100,90,20,60,40,20,1,2,13,24
20,90,60,60,90,20,80,0,10,40,2,1,12,14
0,90,10,50,30,40,20,70,60,30,3,0,9,9
50,70,40,20,30,40,20,90,80,60,4,0,8,16
80,60,90,90,90,10,80,30,40,0,0,2,14,21
70,20,100,10,40,90,90,20,40,70,4,0,20,22
60,10,60,40,90,60,40,60,20,20,1,1,14,18
20,30,50,40,0,10,90,10,80,20,2,0,10,13
50,10,30,80,100,70,10,20,50,0,0,1,16,8
30,80,0,90,90,10,30,70,90,20,2,2,5,10
60,80,0,40,50,60,40,80,90,20,2,0,15,8
70,80,100,0,40,30,40,0,90,70,5,0,12,20
100,80,90,60,30,60,40,20,100,40,3,0,17,20
50,90,50,10,20,80,90,90,90,10,2,0,14,20
100,50,20,90,70,90,20,10,50,50,3,2,15,5
90,40,20,90,60,90,20,70,30,20,1,1,15,11
70,30,100,0,50,60,50,80,10,10,1,0,14,28
20,20,10,80,20,100,60,30,10,60,3,0,16,9
70,40,20,70,50,80,0,90,50,50,3,0,17,12
40,90,70,90,100,80,30,70,10,50,3,2,10,21
40,40,70,80,30,80,0,30,100,30,3,0,11,17
70,90,60,30,60,60,80,70,20,70,4,0,18,19
60,10,100,40,30,90,80,30,50,90,5,0,20,23
50,70,40,100,0,60,50,10,10,70,4,1,13,9
60,20,100,50,10,50,90,90,50,40,2,0,19,29
0,20,100,90,70,60,10,100,90,90,6,2,5,29
30,0,60,50,90,30,50,10,90,100,6,1,11,16
80,30,70,60,60,40,20,70,50,30,2,0,17,21
80,10,40,70,60,60,70,10,60,0,1,0,19,9
40,60,50,80,30,10,0,90,20,80,4,0,11,18
30,100,30,10,20,60,50,40,60,10,2,0,12,15
70,20,100,30,100,50,60,80,80,100,6,1,12,28
80,50,100,0,0,0,0,50,10,90,5,0,4,25
0,60,90,90,20,40,100,0,90,10,2,1,10,20
90,30,70,40,0,90,40,100,20,50,3,0,17,23
40,60,90,90,0,50,80,50,20,40,2,1,13,23
80,10,100,80,0,50,100,60,10,20,1,0,17,26
80,70,0,90,50,40,20,80,20,10,1,1,11,8
30,10,70,0,0,30,50,20,40,40,2,0,13,19
30,50,0,30,50,50,60,30,90,60,4,0,13,6
50,100,50,90,40,0,90,80,0,20,1,1,11,18
10,70,90,20,80,80,30,70,50,10,1,1,14,26
100,60,10,90,100,20,10,80,100,50,4,2,7,10
60,50,50,20,80,70,0,90,100,0,1,1,7,18
70,50,20,60,0,10,80,50,20,60,3,0,13,9
20,0,0,70,30,100,70,80,30,40,2,0,19,10
50,40,70,30,50,100,0,100,70,40,3,0,11,23
70,70,60,30,80,40,20,20,90,30,3,1,8,14
80,30,10,20,80,30,20,80,0,80,4,1,7,10
30,40,0,90,50,40,50,0,30,60,3,1,14,3
80,50,20,60,50,0,30,60,50,50,3,0,15,10
50,40,40,100,100,80,50,80,40,10,1,2,16,16
50,20,100,10,20,40,40,0,70,80,5,0,10,22
80,20,0,10,100,10,100,60,60,0,1,1,11,6
80,10,50,10,80,80,80,60,100,30,3,1,13,16
40,80,0,90,80,80,90,0,80,30,3,2,13,0
70,10,80,10,100,0,50,50,30,100,5,1,12,21
0,60,60,30,10,0,0,100,100,40,3,0,4,22
50,0,10,90,0,70,70,20,20,50,3,1,13,4
100,100,70,50,50,90,100,60,70,80,5,0,21,20
80,80,20,80,30,70,30,80,50,50,3,0,20,12
20,60,70,80,20,20,60,100,10,70,4,0,13,27
90,30,60,60,100,90,100,20,70,20,2,1,17,14
80,70,50,0,30,0,30,70,20,10,1,0,9,17
80,80,70,70,80,40,80,10,90,10,2,1,15,15
70,80,50,80,100,30,70,10,30,90,5,1,18,11
20,20,60,40,100,10,100,10,40,10,1,1,14,15
100,90,0,70,30,50,10,0,40,90,5,0,18,0
0,30,10,60,40,70,40,100,10,0,0,0,16,11
50,10,10,10,70,100,60,40,80,10,2,1,13,6
30,20,20,100,10,0,30,50,50,10,1,1,8,13
100,20,70,30,40,10,0,10,80,70,5,0,9,15
80,80,80,0,30,0,60,10,50,80,4,0,15,17
10,60,90,100,80,0,40,70,80,10,2,2,7,26
20,0,100,10,10,60,50,80,40,100,5,0,14,31
70,100,70,0,80,60,20,100,0,20,1,1,7,23
0,70,60,10,80,90,0,90,80,90,6,1,8,20
20,70,40,40,70,80,90,60,100,60,4,1,14,16
80,40,80,20,70,50,30,10,70,70,5,1,9,17
10,30,100,70,0,10,70,90,0,20,1,0,12,29
40,40,0,40,30,100,20,0,100,50,4,0,11,0
60,90,30,70,100,20,50,10,90,50,4,1,14,7
80,50,40,10,50,0,0,30,90,80,5,0,6,11
50,60,20,40,30,100,90,10,10,0,0,0,18,5
70,10,100,100,40,100,80,40,40,60,3,1,18,24
30,70,0,100,60,20,40,90,10,0,0,1,12,11
50,30,60,80,60,80,60,0,100,90,6,0,18,12
40,40,10,30,90,90,100,100,0,70,4,1,15,11
0,20,90,50,70,80,30,70,50,20,1,1,15,25
30,30,0,80,30,30,20,100,90,60,4,0,9,12
0,80,20,40,60,60,30,50,70,60,4,0,12,9
70,30,60,60,50,60,60,90,20,50,3,0,17,20
30,20,90,90,70,40,90,90,30,60,3,2,12,29
100,40,80,0,20,0,80,50,20,50,3,0,11,23
0,80,100,20,30,100,30,80,30,20,1,0,14,28
40,100,40,20,0,10,0,40,0,100,5,0,5,12
100,50,80,0,50,30,60,90,20,40,2,0,15,24
90,50,100,70,0,30,60,70,10,30,2,0,15,27
70,50,70,90,100,90,50,20,20,20,1,2,15,16
50,20,50,90,30,30,40,90,10,80,4,1,11,18
40,40,10,60,70,100,40,100,0,70,4,1,15,11
